account_id,split
ACC012370,train
ACC012371,train
ACC012372,train
ACC012373,train
ACC012374,train
ACC012375,test
ACC012376,test
ACC012377,test
ACC012378,train
ACC012379,train
ACC012380,train
ACC012381,train
ACC012382,train
ACC012383,train
ACC012384,train
ACC012385,train
ACC012386,train
ACC012387,train
ACC012388,train
ACC012389,test
ACC012390,train
ACC012391,train
ACC012392,train
ACC012393,train
ACC012394,train
ACC012395,test
ACC012396,train
ACC012397,test
ACC012398,train
ACC012399,train
ACC012400,train
ACC012401,train
ACC012402,train
ACC012403,train
ACC012404,train
ACC012405,train
ACC012406,train
ACC012407,train
ACC012408,test
ACC012409,test
ACC012410,train
ACC012411,train
ACC012412,train
ACC012413,train
ACC012414,train
ACC012415,train
ACC012416,train
ACC012417,train
ACC012418,train
ACC012419,test
ACC012420,train
ACC012421,test
ACC012422,train
ACC012423,train
ACC012424,train
ACC012425,train
ACC012426,train
ACC012427,test
ACC012428,train
ACC012429,train
ACC012430,test
ACC012431,train
ACC012432,train
ACC012433,train
ACC012434,train
ACC012435,test
ACC012436,test
ACC012437,train
ACC012438,train
ACC012439,train
ACC012440,test
ACC012441,test
ACC012442,train
ACC012443,train
ACC012444,train
ACC012445,train
ACC012446,test
ACC012447,train
ACC012448,test
ACC012449,train
ACC012450,train
ACC012451,train
ACC012452,train
ACC012453,train
ACC012454,train
ACC012455,test
ACC012456,train
ACC012457,test
ACC012458,train
ACC012459,test
ACC012460,test
ACC012461,train
ACC012462,train
ACC012463,test
ACC012464,test
ACC012465,train
ACC012466,train
ACC012467,test
ACC012468,train
ACC012469,train
ACC012470,test
ACC012471,test
ACC012472,train
ACC012473,train
ACC012474,train
ACC012475,test
ACC012476,train
ACC012477,train
ACC012478,train
ACC012479,train
ACC012480,train
ACC012481,test
ACC012482,train
ACC012483,test
ACC012484,test
ACC012485,train
ACC012486,train
ACC012487,train
ACC012488,train
ACC012489,train
ACC012490,test
ACC012491,train
ACC012492,train
ACC012493,train
ACC012494,train
ACC012495,test
ACC012496,test
ACC012497,train
ACC012498,train
ACC012499,train
ACC012500,train
ACC012501,test
ACC012502,train
ACC012503,train
ACC012504,test
ACC012505,train
ACC012506,train
ACC012507,train
ACC012508,train
ACC012509,test
ACC012510,train
ACC012511,train
ACC012512,train
ACC012513,test
ACC012514,test
ACC012515,train
ACC012516,test
ACC012517,train
ACC012518,train
ACC012519,train
ACC012520,train
ACC012521,train
ACC012522,train
ACC012523,train
ACC012524,train
ACC012525,train
ACC012526,test
ACC012527,train
ACC012528,test
ACC012529,train
ACC012530,train
ACC012531,train
ACC012532,test
ACC012533,train
ACC012534,test
ACC012535,train
ACC012536,train
ACC012537,train
ACC012538,test
ACC012539,train
ACC012540,train
ACC012541,test
ACC012542,test
ACC012543,test
ACC012544,test
ACC012545,train
ACC012546,train
ACC012547,train
ACC012548,train
ACC012549,train
ACC012550,test
ACC012551,train
ACC012552,test
ACC012553,train
ACC012554,train
ACC012555,test
ACC012556,train
ACC012557,train
ACC012558,train
ACC012559,train
ACC012560,train
ACC012561,train
ACC012562,train
ACC012563,train
ACC012564,test
ACC012565,test
ACC012566,train
ACC012567,train
ACC012568,train
ACC012569,train
ACC012570,test
ACC012571,train
ACC012572,train
ACC012573,train
ACC012574,train
ACC012575,train
ACC012576,train
ACC012577,train
ACC012578,test
ACC012579,train
ACC012580,train
ACC012581,train
ACC012582,train
ACC012583,train
ACC012584,train
ACC012585,train
ACC012586,test
ACC012587,test
ACC012588,test
ACC012589,train
ACC012590,train
ACC012591,train
ACC012592,train
ACC012593,test
ACC012594,test
ACC012595,train
ACC012596,train
ACC012597,test
ACC012598,train
ACC012599,train
ACC012600,train
ACC012601,test
ACC012602,test
ACC012603,test
ACC012604,train
ACC012605,train
ACC012606,train
ACC012607,train
ACC012608,test
ACC012609,test
ACC012610,train
ACC012611,train
ACC012612,train
ACC012613,train
ACC012614,train
ACC012615,train
ACC012616,train
ACC012617,train
ACC012618,train
ACC012619,train
ACC012620,train
ACC012621,train
ACC012622,train
ACC012623,train
ACC012624,test
ACC012625,train
ACC012626,test
ACC012627,train
ACC012628,train
ACC012629,train
ACC012630,train
ACC012631,train
ACC012632,train
ACC012633,train
ACC012634,test
ACC012635,train
ACC012636,test
ACC012637,train
ACC012638,test
ACC012639,test
ACC012640,train
ACC012641,train
ACC012642,test
ACC012643,train
ACC012644,train
ACC012645,train
ACC012646,train
ACC012647,train
ACC012648,train
ACC012649,train
ACC012650,train
ACC012651,train
ACC012652,train
ACC012653,train
ACC012654,train
ACC012655,test
ACC012656,train
ACC012657,train
ACC012658,test
ACC012659,train
ACC012660,train
ACC012661,test
ACC012662,train
ACC012663,train
ACC012664,train
ACC012665,train
ACC012666,train
ACC012667,train
ACC012668,train
ACC012669,test
ACC012670,train
ACC012671,train
ACC012672,train
ACC012673,train
ACC012674,train
ACC012675,train
ACC012676,train
ACC012677,train
ACC012678,test
ACC012679,train
ACC012680,train
ACC012681,test
ACC012682,train
ACC012683,train
ACC012684,train
ACC012685,train
ACC012686,train
ACC012687,test
ACC012688,train
ACC012689,train
ACC012690,train
ACC012691,test
ACC012692,train
ACC012693,test
ACC012694,test
ACC012695,train
ACC012696,train
ACC012697,train
ACC012698,train
ACC012699,train
ACC012700,train
ACC012701,test
ACC012702,train
ACC012703,train
ACC012704,train
ACC012705,train
ACC012706,train
ACC012707,train
ACC012708,train
ACC012709,train
ACC012710,train
ACC012711,train
ACC012712,train
ACC012713,train
ACC012714,train
ACC012715,train
ACC012716,test
ACC012717,train
ACC012718,train
ACC012719,train
ACC012720,train
ACC012721,train
ACC012722,train
ACC012723,train
ACC012724,train
ACC012725,train
ACC012726,train
ACC012727,test
ACC012728,train
ACC012729,train
ACC012730,train
ACC012731,train
ACC012732,train
ACC012733,test
ACC012734,train
ACC012735,test
ACC012736,train
ACC012737,train
ACC012738,train
ACC012739,train
ACC012740,train
ACC012741,test
ACC012742,train
ACC012743,train
ACC012744,train
ACC012745,train
ACC012746,test
ACC012747,test
ACC012748,train
ACC012749,train
ACC012750,train
ACC012751,train
ACC012752,train
ACC012753,train
ACC012754,train
ACC012755,train
ACC012756,train
ACC012757,test
ACC012758,train
ACC012759,train
ACC012760,test
ACC012761,train
ACC012762,train
ACC012763,test
ACC012764,train
ACC012765,train
ACC012766,train
ACC012767,train
ACC012768,test
ACC012769,train
ACC012770,train
ACC012771,test
ACC012772,test
ACC012773,train
ACC012774,train
ACC012775,train
ACC012776,train
ACC012777,test
ACC012778,train
ACC012779,test
ACC012780,train
ACC012781,train
ACC012782,train
ACC012783,train
ACC012784,train
ACC012785,train
ACC012786,train
ACC012787,train
ACC012788,train
ACC012789,train
ACC012790,test
ACC012791,train
ACC012792,train
ACC012793,train
ACC012794,train
ACC012795,test
ACC012796,train
ACC012797,test
ACC012798,test
ACC012799,train
ACC012800,test
ACC012801,train
ACC012802,test
ACC012803,test
ACC012804,train
ACC012805,train
ACC012806,train
ACC012807,train
ACC012808,train
ACC012809,train
ACC012810,train
ACC012811,train
ACC012812,train
ACC012813,train
ACC012814,test
ACC012815,test
ACC012816,train
ACC012817,train
ACC012818,test
ACC012819,train
ACC012820,train
ACC012821,train
ACC012822,train
ACC012823,train
ACC012824,train
ACC012825,train
ACC012826,train
ACC012827,test
ACC012828,test
ACC012829,test
ACC012830,train
ACC012831,train
ACC012832,train
ACC012833,train
ACC012834,train
ACC012835,test
ACC012836,train
ACC012837,test
ACC012838,train
ACC012839,train
ACC012840,train
ACC012841,test
ACC012842,train
ACC012843,train
ACC012844,train
ACC012845,train
ACC012846,train
ACC012847,train
ACC012848,train
ACC012849,train
ACC012850,train
ACC012851,train
ACC012852,test
ACC012853,train
ACC012854,train
ACC012855,train
ACC012856,train
ACC012857,train
ACC012858,train
ACC012859,train
ACC012860,train
ACC012861,test
ACC012862,train
ACC012863,train
ACC012864,train
ACC012865,train
ACC012866,train
ACC012867,test
ACC012868,train
ACC012869,train
ACC012870,train
ACC012871,train
ACC012872,test
ACC012873,test
ACC012874,test
ACC012875,test
ACC012876,train
ACC012877,train
ACC012878,train
ACC012879,train
ACC012880,train
ACC012881,test
ACC012882,train
ACC012883,train
ACC012884,train
ACC012885,train
ACC012886,train
ACC012887,train
ACC012888,test
ACC012889,test
ACC012890,train
ACC012891,train
ACC012892,train
ACC012893,train
ACC012894,train
ACC012895,train
ACC012896,train
ACC012897,train
ACC012898,train
ACC012899,test
ACC012900,test
ACC012901,test
ACC012902,train
ACC012903,train
ACC012904,train
ACC012905,test
ACC012906,train
ACC012907,train
ACC012908,train
ACC012909,train
ACC012910,train
ACC012911,train
ACC012912,train
ACC012913,train
ACC012914,test
ACC012915,train
ACC012916,train
ACC012917,train
ACC012918,train
ACC012919,test
ACC012920,train
ACC012921,test
ACC012922,test
ACC012923,train
ACC012924,train
ACC012925,train
ACC012926,train
ACC012927,train
ACC012928,train
ACC012929,test
ACC012930,train
ACC012931,train
ACC012932,train
ACC012933,train
ACC012934,train
ACC012935,test
ACC012936,train
ACC012937,test
ACC012938,train
ACC012939,train
ACC012940,test
ACC012941,train
ACC012942,train
ACC012943,train
ACC012944,train
ACC012945,test
ACC012946,train
ACC012947,train
ACC012948,train
ACC012949,train
ACC012950,train
ACC012951,train
ACC012952,train
ACC012953,train
ACC012954,train
ACC012955,train
ACC012956,train
ACC012957,train
ACC012958,train
ACC012959,test
ACC012960,test
ACC012961,train
ACC012962,train
ACC012963,train
ACC012964,train
ACC012965,train
ACC012966,train
ACC012967,train
ACC012968,train
ACC012969,train
ACC012970,train
ACC012971,test
ACC012972,test
ACC012973,train
ACC012974,train
ACC012975,train
ACC012976,train
ACC012977,train
ACC012978,train
ACC012979,train
ACC012980,train
ACC012981,train
ACC012982,test
ACC012983,train
ACC012984,train
ACC012985,train
ACC012986,train
ACC012987,test
ACC012988,train
ACC012989,train
ACC012990,test
ACC012991,train
ACC012992,test
ACC012993,train
ACC012994,train
ACC012995,train
ACC012996,train
ACC012997,train
ACC012998,train
ACC012999,train
ACC013000,train
ACC013001,test
ACC013002,train
ACC013003,train
ACC013004,test
ACC013005,train
ACC013006,test
ACC013007,train
ACC013008,test
ACC013009,train
ACC013010,train
ACC013011,test
ACC013012,train
ACC013013,test
ACC013014,test
ACC013015,train
ACC013016,train
ACC013017,train
ACC013018,test
ACC013019,train
ACC013020,train
ACC013021,train
ACC013022,test
ACC013023,train
ACC013024,train
ACC013025,train
ACC013026,test
ACC013027,train
ACC013028,test
ACC013029,train
ACC013030,test
ACC013031,train
ACC013032,test
ACC013033,train
ACC013034,train
ACC013035,train
ACC013036,train
ACC013037,test
ACC013038,test
ACC013039,test
ACC013040,test
ACC013041,train
ACC013042,train
ACC013043,test
ACC013044,train
ACC013045,train
ACC013046,train
ACC013047,train
ACC013048,train
ACC013049,train
ACC013050,train
ACC013051,test
ACC013052,test
ACC013053,test
ACC013054,train
ACC013055,train
ACC013056,train
ACC013057,train
ACC013058,train
ACC013059,train
ACC013060,test
ACC013061,train
ACC013062,train
ACC013063,test
ACC013064,train
ACC013065,train
ACC013066,train
ACC013067,test
ACC013068,train
ACC013069,train
ACC013070,train
ACC013071,train
ACC013072,train
ACC013073,train
ACC013074,test
ACC013075,train
ACC013076,train
ACC013077,train
ACC013078,train
ACC013079,train
ACC013080,train
ACC013081,train
ACC013082,test
ACC013083,train
ACC013084,train
ACC013085,train
ACC013086,train
ACC013087,train
ACC013088,train
ACC013089,train
ACC013090,train
ACC013091,test
ACC013092,train
ACC013093,train
ACC013094,train
ACC013095,train
ACC013096,train
ACC013097,train
ACC013098,train
ACC013099,test
ACC013100,train
ACC013101,test
ACC013102,train
ACC013103,train
ACC013104,test
ACC013105,train
ACC013106,test
ACC013107,test
ACC013108,train
ACC013109,train
ACC013110,train
ACC013111,test
ACC013112,train
ACC013113,test
ACC013114,train
ACC013115,test
ACC013116,train
ACC013117,train
ACC013118,test
ACC013119,train
ACC013120,test
ACC013121,test
ACC013122,test
ACC013123,train
ACC013124,train
ACC013125,test
ACC013126,train
ACC013127,train
ACC013128,train
ACC013129,train
ACC013130,train
ACC013131,train
ACC013132,train
ACC013133,train
ACC013134,train
ACC013135,train
ACC013136,train
ACC013137,train
ACC013138,test
ACC013139,train
ACC013140,test
ACC013141,test
ACC013142,train
ACC013143,train
ACC013144,train
ACC013145,train
ACC013146,train
ACC013147,train
ACC013148,train
ACC013149,train
ACC013150,train
ACC013151,train
ACC013152,test
ACC013153,test
ACC013154,train
ACC013155,train
ACC013156,test
ACC013157,train
ACC013158,test
ACC013159,train
ACC013160,test
ACC013161,train
ACC013162,train
ACC013163,train
ACC013164,test
ACC013165,test
ACC013166,test
ACC013167,train
ACC013168,train
ACC013169,train
ACC013170,test
ACC013171,test
ACC013172,test
ACC013173,train
ACC013174,train
ACC013175,train
ACC013176,test
ACC013177,train
ACC013178,train
ACC013179,train
ACC013180,train
ACC013181,test
ACC013182,train
ACC013183,train
ACC013184,train
ACC013185,train
ACC013186,train
ACC013187,test
ACC013188,train
ACC013189,test
ACC013190,train
ACC013191,test
ACC013192,train
ACC013193,train
ACC013194,train
ACC013195,test
ACC013196,train
ACC013197,train
ACC013198,train
ACC013199,train
ACC013200,train
ACC013201,test
ACC013202,train
ACC013203,train
ACC013204,train
ACC013205,train
ACC013206,train
ACC013207,train
ACC013208,train
ACC013209,train
ACC013210,train
ACC013211,test
ACC013212,train
ACC013213,test
ACC013214,train
ACC013215,train
ACC013216,test
ACC013217,test
ACC013218,train
ACC013219,test
ACC013220,test
ACC013221,train
ACC013222,train
ACC013223,test
ACC013224,test
ACC013225,train
ACC013226,train
ACC013227,train
ACC013228,train
ACC013229,train
ACC013230,train
ACC013231,train
ACC013232,train
ACC013233,train
ACC013234,train
ACC013235,train
ACC013236,train
ACC013237,train
ACC013238,test
ACC013239,train
ACC013240,test
ACC013241,train
ACC013242,test
ACC013243,train
ACC013244,train
ACC013245,train
ACC013246,train
ACC013247,test
ACC013248,train
ACC013249,train
ACC013250,train
ACC013251,train
ACC013252,train
ACC013253,test
ACC013254,train
ACC013255,train
ACC013256,train
ACC013257,train
ACC013258,train
ACC013259,train
ACC013260,test
ACC013261,test
ACC013262,train
ACC013263,train
ACC013264,test
ACC013265,test
ACC013266,train
ACC013267,train
ACC013268,train
ACC013269,train
ACC013270,train
ACC013271,train
ACC013272,train
ACC013273,test
ACC013274,train
ACC013275,train
ACC013276,test
ACC013277,train
ACC013278,train
ACC013279,train
ACC013280,test
ACC013281,test
ACC013282,train
ACC013283,train
ACC013284,train
ACC013285,train
ACC013286,train
ACC013287,test
ACC013288,train
ACC013289,train
ACC013290,train
ACC013291,train
ACC013292,train
ACC013293,train
ACC013294,train
ACC013295,train
ACC013296,test
ACC013297,train
ACC013298,test
ACC013299,train
ACC013300,train
ACC013301,train
ACC013302,train
ACC013303,train
ACC013304,test
ACC013305,train
ACC013306,train
ACC013307,train
ACC013308,train
ACC013309,train
ACC013310,train
ACC013311,train
ACC013312,test
ACC013313,train
ACC013314,train
ACC013315,train
ACC013316,train
ACC013317,test
ACC013318,train
ACC013319,train
ACC013320,train
ACC013321,train
ACC013322,train
ACC013323,train
ACC013324,train
ACC013325,train
ACC013326,test
ACC013327,train
ACC013328,train
ACC013329,train
ACC013330,train
ACC013331,test
ACC013332,train
ACC013333,test
ACC013334,train
ACC013335,test
ACC013336,train
ACC013337,train
ACC013338,test
ACC013339,train
ACC013340,train
ACC013341,train
ACC013342,train
ACC013343,train
ACC013344,train
ACC013345,train
ACC013346,train
ACC013347,test
ACC013348,train
ACC013349,train
ACC013350,train
ACC013351,test
ACC013352,train
ACC013353,train
ACC013354,train
ACC013355,train
ACC013356,train
ACC013357,test
ACC013358,train
ACC013359,train
ACC013360,test
ACC013361,train
ACC013362,train
ACC013363,train
ACC013364,test
ACC013365,train
ACC013366,test
ACC013367,train
ACC013368,train
ACC013369,train
ACC013370,train
ACC013371,train
ACC013372,train
ACC013373,train
ACC013374,test
ACC013375,train
ACC013376,test
ACC013377,train
ACC013378,train
ACC013379,train
ACC013380,train
ACC013381,test
ACC013382,train
ACC013383,train
ACC013384,train
ACC013385,train
ACC013386,train
ACC013387,train
ACC013388,train
ACC013389,train
ACC013390,train
ACC013391,train
ACC013392,train
ACC013393,train
ACC013394,test
ACC013395,train
ACC013396,test
ACC013397,test
ACC013398,test
ACC013399,train
ACC013400,train
ACC013401,test
ACC013402,test
ACC013403,test
ACC013404,train
ACC013405,train
ACC013406,train
ACC013407,train
ACC013408,train
ACC013409,train
ACC013410,test
ACC013411,train
ACC013412,test
ACC013413,train
ACC013414,train
ACC013415,train
ACC013416,test
ACC013417,train
ACC013418,test
ACC013419,train
ACC013420,test
ACC013421,train
ACC013422,test
ACC013423,train
ACC013424,train
ACC013425,train
ACC013426,test
ACC013427,train
ACC013428,test
ACC013429,train
ACC013430,train
ACC013431,train
ACC013432,train
ACC013433,train
ACC013434,train
ACC013435,train
ACC013436,train
ACC013437,train
ACC013438,test
ACC013439,train
ACC013440,train
ACC013441,train
ACC013442,test
ACC013443,test
ACC013444,train
ACC013445,train
ACC013446,train
ACC013447,test
ACC013448,train
ACC013449,train
ACC013450,train
ACC013451,test
ACC013452,train
ACC013453,train
ACC013454,train
ACC013455,test
ACC013456,train
ACC013457,train
ACC013458,train
ACC013459,test
ACC013460,train
ACC013461,train
ACC013462,train
ACC013463,test
ACC013464,test
ACC013465,train
ACC013466,test
ACC013467,train
ACC013468,test
ACC013469,train
ACC013470,train
ACC013471,train
ACC013472,test
ACC013473,train
ACC013474,train
ACC013475,train
ACC013476,train
ACC013477,test
ACC013478,test
ACC013479,train
